Country,Code,Date,Sex,Age,AgeInt,Cases,Deaths,Tests
Belgium,BE05.04.2020,05.04.2020,b,0,10,136.3,0.2,NA
Belgium,BE05.04.2020,05.04.2020,b,10,10,202.5,0.4,NA
Belgium,BE05.04.2020,05.04.2020,b,20,10,1725,1.1,NA
Belgium,BE05.04.2020,05.04.2020,b,30,10,2279.3,3.3,NA
Belgium,BE05.04.2020,05.04.2020,b,40,10,3119.2,13,NA
Belgium,BE05.04.2020,05.04.2020,b,50,10,3766.7,51.9,NA
Belgium,BE05.04.2020,05.04.2020,b,60,10,2733.3,137.7,NA
Belgium,BE05.04.2020,05.04.2020,b,70,10,2682.2,412.4,NA
Belgium,BE05.04.2020,05.04.2020,b,80,10,3057,519.2,NA
Belgium,BE05.04.2020,05.04.2020,b,90,10,877,301.5,NA
Belgium,BE05.04.2020,05.04.2020,b,100,10,235.6,191.3,NA
Belgium,BE05.04.2020,05.04.2020,f,0,10,58.1,0.2,NA
Belgium,BE05.04.2020,05.04.2020,f,10,10,111.1,0.4,NA
Belgium,BE05.04.2020,05.04.2020,f,20,10,1195.6,1,NA
Belgium,BE05.04.2020,05.04.2020,f,30,10,1508,2.3,NA
Belgium,BE05.04.2020,05.04.2020,f,40,10,1879.5,5.6,NA
Belgium,BE05.04.2020,05.04.2020,f,50,10,2002.6,14.4,NA
Belgium,BE05.04.2020,05.04.2020,f,60,10,1096.4,35.6,NA
Belgium,BE05.04.2020,05.04.2020,f,70,10,1156.5,147.1,NA
Belgium,BE05.04.2020,05.04.2020,f,80,10,1674.2,218.4,NA
Belgium,BE05.04.2020,05.04.2020,f,90,10,541.7,129.7,NA
Belgium,BE05.04.2020,05.04.2020,f,100,10,184.2,125.2,NA
Belgium,BE05.04.2020,05.04.2020,m,0,10,72.1,0,NA
Belgium,BE05.04.2020,05.04.2020,m,10,10,91.2,0,NA
Belgium,BE05.04.2020,05.04.2020,m,20,10,526,0,NA
Belgium,BE05.04.2020,05.04.2020,m,30,10,763.5,0.9,NA
Belgium,BE05.04.2020,05.04.2020,m,40,10,1229.4,7.8,NA
Belgium,BE05.04.2020,05.04.2020,m,50,10,1754.4,37.1,NA
Belgium,BE05.04.2020,05.04.2020,m,60,10,1633.1,99.5,NA
Belgium,BE05.04.2020,05.04.2020,m,70,10,1521.9,248.8,NA
Belgium,BE05.04.2020,05.04.2020,m,80,10,1376.6,316.3,NA
Belgium,BE05.04.2020,05.04.2020,m,90,10,346.8,173.6,NA
Belgium,BE05.04.2020,05.04.2020,m,100,10,35.9,33,NA
Canada,CAN05.04.2020,05.04.2020,b,0,10,71.2,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,10,10,329.8,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,20,10,1047,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,30,10,1251,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,40,10,1327,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,50,10,1588,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,60,10,1262,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,70,10,733,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,80,10,202.7,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,90,10,368.8,NA,NA
Canada,CAN05.04.2020,05.04.2020,b,100,10,64.5,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,0,10,112,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,10,10,553,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,20,10,1738,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,30,10,1957,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,40,10,2158,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,50,10,2440,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,60,10,1919,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,70,10,1193,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,80,10,428.3,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,90,10,728.1,NA,NA
Canada,CAN09.04.2020,09.04.2020,b,100,10,97.5,NA,NA
Denmark,DNK09.04.2020,09.04.2020,b,0,10,58,NA,2528
Denmark,DNK09.04.2020,09.04.2020,b,10,10,129,NA,2374
Denmark,DNK09.04.2020,09.04.2020,b,20,10,607,NA,6401
Denmark,DNK09.04.2020,09.04.2020,b,30,10,745,NA,9337
Denmark,DNK09.04.2020,09.04.2020,b,40,10,1105,NA,11525
Denmark,DNK09.04.2020,09.04.2020,b,50,10,1125,NA,11448
Denmark,DNK09.04.2020,09.04.2020,b,60,10,738,NA,8024
Denmark,DNK09.04.2020,09.04.2020,b,70,10,607,NA,5826
Denmark,DNK09.04.2020,09.04.2020,b,80,10,409,NA,3661
Denmark,DNK09.04.2020,09.04.2020,b,90,10,62.6,NA,880.2
Denmark,DNK09.04.2020,09.04.2020,b,100,10,49.4,NA,205.8
Denmark,DNK09.04.2020,09.04.2020,f,0,10,27,0,NA
Denmark,DNK09.04.2020,09.04.2020,f,10,10,70,0,NA
Denmark,DNK09.04.2020,09.04.2020,f,20,10,388,0,NA
Denmark,DNK09.04.2020,09.04.2020,f,30,10,451,0.1,NA
Denmark,DNK09.04.2020,09.04.2020,f,40,10,609,0.5,NA
Denmark,DNK09.04.2020,09.04.2020,f,50,10,626,3.5,NA
Denmark,DNK09.04.2020,09.04.2020,f,60,10,345,17,NA
Denmark,DNK09.04.2020,09.04.2020,f,70,10,258,66,NA
Denmark,DNK09.04.2020,09.04.2020,f,80,10,221,76,NA
Denmark,DNK09.04.2020,09.04.2020,f,90,10,43.3,15,NA
Denmark,DNK09.04.2020,09.04.2020,f,100,10,37.7,18,NA
Denmark,DNK09.04.2020,09.04.2020,m,0,10,31,0,NA
Denmark,DNK09.04.2020,09.04.2020,m,10,10,59,0,NA
Denmark,DNK09.04.2020,09.04.2020,m,20,10,219,0,NA
Denmark,DNK09.04.2020,09.04.2020,m,30,10,294,0.2,NA
Denmark,DNK09.04.2020,09.04.2020,m,40,10,496,0.9,NA
Denmark,DNK09.04.2020,09.04.2020,m,50,10,499,4.9,NA
Denmark,DNK09.04.2020,09.04.2020,m,60,10,393,16,NA
Denmark,DNK09.04.2020,09.04.2020,m,70,10,349,50,NA
Denmark,DNK09.04.2020,09.04.2020,m,80,10,188,56,NA
Denmark,DNK09.04.2020,09.04.2020,m,90,10,21.5,10.4,NA
Denmark,DNK09.04.2020,09.04.2020,m,100,10,9.5,6.6,NA
France,FRheb10.03.2020,10.03.2020,b,0,10,49.9,0,NA
France,FRheb10.03.2020,10.03.2020,b,10,10,45.6,0,NA
France,FRheb10.03.2020,10.03.2020,b,20,10,43.8,0,NA
France,FRheb10.03.2020,10.03.2020,b,30,10,73.9,0,NA
France,FRheb10.03.2020,10.03.2020,b,40,10,187.8,0.4,NA
France,FRheb10.03.2020,10.03.2020,b,50,10,487.1,2.5,NA
France,FRheb10.03.2020,10.03.2020,b,60,10,519.4,6.7,NA
France,FRheb10.03.2020,10.03.2020,b,70,10,72.7,1.5,NA
France,FRheb10.03.2020,10.03.2020,b,80,10,5.7,0,NA
France,FRheb10.03.2020,10.03.2020,b,90,10,20.4,0.4,NA
France,FRheb10.03.2020,10.03.2020,b,100,10,312.9,34.5,NA
France,FRheb15.03.2020,15.03.2020,b,0,10,55.4,0,NA
France,FRheb15.03.2020,15.03.2020,b,10,10,197.7,0,NA
France,FRheb15.03.2020,15.03.2020,b,20,10,479.4,0.2,NA
France,FRheb15.03.2020,15.03.2020,b,30,10,793.4,0.9,NA
France,FRheb15.03.2020,15.03.2020,b,40,10,840.9,2.1,NA
France,FRheb15.03.2020,15.03.2020,b,50,10,1007.6,4.6,NA
France,FRheb15.03.2020,15.03.2020,b,60,10,1203.4,14.5,NA
France,FRheb15.03.2020,15.03.2020,b,70,10,358.8,15.3,NA
France,FRheb15.03.2020,15.03.2020,b,80,10,79.3,11.2,NA
France,FRheb15.03.2020,15.03.2020,b,90,10,187.9,27.2,NA
France,FRheb15.03.2020,15.03.2020,b,100,10,883.4,84.1,NA
France,FRheb24.03.2020,24.03.2020,b,0,10,66,0,NA
France,FRheb24.03.2020,24.03.2020,b,10,10,309.1,0,NA
France,FRheb24.03.2020,24.03.2020,b,20,10,950.3,0.5,NA
France,FRheb24.03.2020,24.03.2020,b,30,10,1792.6,2.4,NA
France,FRheb24.03.2020,24.03.2020,b,40,10,1881.4,4.7,NA
France,FRheb24.03.2020,24.03.2020,b,50,10,2040.6,11.2,NA
France,FRheb24.03.2020,24.03.2020,b,60,10,2374,57.7,NA
France,FRheb24.03.2020,24.03.2020,b,70,10,847.8,41.4,NA
France,FRheb24.03.2020,24.03.2020,b,80,10,265.9,5.3,NA
France,FRheb24.03.2020,24.03.2020,b,90,10,589.2,19.4,NA
France,FRheb24.03.2020,24.03.2020,b,100,10,1589,364.4,NA
Germany,DE01.04.2020,01.04.2020,b,0,10,1041.8,0.1,NA
Germany,DE01.04.2020,01.04.2020,b,10,10,2312.2,0.2,NA
Germany,DE01.04.2020,01.04.2020,b,20,10,8880.5,0.9,NA
Germany,DE01.04.2020,01.04.2020,b,30,10,13213.2,2.7,NA
Germany,DE01.04.2020,01.04.2020,b,40,10,11269.1,8.6,NA
Germany,DE01.04.2020,01.04.2020,b,50,10,14414.1,29.6,NA
Germany,DE01.04.2020,01.04.2020,b,60,10,9639.8,58.2,NA
Germany,DE01.04.2020,01.04.2020,b,70,10,2797.6,171.5,NA
Germany,DE01.04.2020,01.04.2020,b,80,10,986.3,370,NA
Germany,DE01.04.2020,01.04.2020,b,90,10,1339.9,59.9,NA
Germany,DE01.04.2020,01.04.2020,b,100,10,1471.4,30.3,NA
Germany,DE01.04.2020,01.04.2020,f,0,10,470.9,0,NA
Germany,DE01.04.2020,01.04.2020,f,10,10,1109.5,0,NA
Germany,DE01.04.2020,01.04.2020,f,20,10,4469,0,NA
Germany,DE01.04.2020,01.04.2020,f,30,10,6606.6,0.1,NA
Germany,DE01.04.2020,01.04.2020,f,40,10,5341.2,0.8,NA
Germany,DE01.04.2020,01.04.2020,f,50,10,6664.8,6.1,NA
Germany,DE01.04.2020,01.04.2020,f,60,10,4365.8,16,NA
Germany,DE01.04.2020,01.04.2020,f,70,10,1121.2,42,NA
Germany,DE01.04.2020,01.04.2020,f,80,10,364.7,144,NA
Germany,DE01.04.2020,01.04.2020,f,90,10,627.8,6.8,NA
Germany,DE01.04.2020,01.04.2020,f,100,10,1030.4,35.2,NA
Germany,DE01.04.2020,01.04.2020,m,0,10,564.6,0.1,NA
Germany,DE01.04.2020,01.04.2020,m,10,10,1181.4,0.2,NA
Germany,DE01.04.2020,01.04.2020,m,20,10,4329.2,0.8,NA
Germany,DE01.04.2020,01.04.2020,m,30,10,6624.3,2.4,NA
Germany,DE01.04.2020,01.04.2020,m,40,10,5981.7,7.4,NA
Germany,DE01.04.2020,01.04.2020,m,50,10,7456.7,24,NA
Germany,DE01.04.2020,01.04.2020,m,60,10,4991.2,42,NA
Germany,DE01.04.2020,01.04.2020,m,70,10,1878.8,129,NA
Germany,DE01.04.2020,01.04.2020,m,80,10,837.1,225,NA
Germany,DE01.04.2020,01.04.2020,m,90,10,661.4,27.8,NA
Germany,DE01.04.2020,01.04.2020,m,100,10,251.6,20.2,NA
Germany,DE02.04.2020,02.04.2020,b,0,10,1139.2,0,NA
Germany,DE02.04.2020,02.04.2020,b,10,10,2488.2,0.2,NA
Germany,DE02.04.2020,02.04.2020,b,20,10,9595.3,0.7,NA
Germany,DE02.04.2020,02.04.2020,b,30,10,14393.9,2.5,NA
Germany,DE02.04.2020,02.04.2020,b,40,10,12236.1,9.3,NA
Germany,DE02.04.2020,02.04.2020,b,50,10,15427.6,35.4,NA
Germany,DE02.04.2020,02.04.2020,b,60,10,10464.5,72.2,NA
Germany,DE02.04.2020,02.04.2020,b,70,10,3291.2,200.5,NA
Germany,DE02.04.2020,02.04.2020,b,80,10,1252.3,448,NA
Germany,DE02.04.2020,02.04.2020,b,90,10,1647.7,66.1,NA
Germany,DE02.04.2020,02.04.2020,b,100,10,1585.9,37.1,NA
Germany,DE02.04.2020,02.04.2020,f,0,10,525.1,0,NA
Germany,DE02.04.2020,02.04.2020,f,10,10,1202,0,NA
Germany,DE02.04.2020,02.04.2020,f,20,10,4840.4,0,NA
Germany,DE02.04.2020,02.04.2020,f,30,10,7263,0.1,NA
Germany,DE02.04.2020,02.04.2020,f,40,10,5896.2,1,NA
Germany,DE02.04.2020,02.04.2020,f,50,10,7211.2,7.9,NA
Germany,DE02.04.2020,02.04.2020,f,60,10,4753.2,19.1,NA
Germany,DE02.04.2020,02.04.2020,f,70,10,1334.8,47.2,NA
Germany,DE02.04.2020,02.04.2020,f,80,10,479.6,177.6,NA
Germany,DE02.04.2020,02.04.2020,f,90,10,806.3,9,NA
Germany,DE02.04.2020,02.04.2020,f,100,10,1139.2,42.2,NA
Germany,DE02.04.2020,02.04.2020,m,0,10,607.7,0,NA
Germany,DE02.04.2020,02.04.2020,m,10,10,1264.7,0.1,NA
Germany,DE02.04.2020,02.04.2020,m,20,10,4670.9,0.6,NA
Germany,DE02.04.2020,02.04.2020,m,30,10,7152.7,2,NA
Germany,DE02.04.2020,02.04.2020,m,40,10,6393.2,7.6,NA
Germany,DE02.04.2020,02.04.2020,m,50,10,7920.8,28.7,NA
Germany,DE02.04.2020,02.04.2020,m,60,10,5417.6,53,NA
Germany,DE02.04.2020,02.04.2020,m,70,10,2167.4,153,NA
Germany,DE02.04.2020,02.04.2020,m,80,10,1005.3,270,NA
Germany,DE02.04.2020,02.04.2020,m,90,10,765.2,30.7,NA
Germany,DE02.04.2020,02.04.2020,m,100,10,263.4,21.3,NA
Germany,DE03.04.2020,03.04.2020,b,0,10,1244.3,0,NA
Germany,DE03.04.2020,03.04.2020,b,10,10,2703.2,0.1,NA
Germany,DE03.04.2020,03.04.2020,b,20,10,10361.5,0.6,NA
Germany,DE03.04.2020,03.04.2020,b,30,10,15534.3,2.4,NA
Germany,DE03.04.2020,03.04.2020,b,40,10,13178.2,9.9,NA
Germany,DE03.04.2020,03.04.2020,b,50,10,16490.6,42.1,NA
Germany,DE03.04.2020,03.04.2020,b,60,10,11314.3,89.3,NA
Germany,DE03.04.2020,03.04.2020,b,70,10,3763.1,240.7,NA
Germany,DE03.04.2020,03.04.2020,b,80,10,1505.7,512.5,NA
Germany,DE03.04.2020,03.04.2020,b,90,10,1925.1,80.2,NA
Germany,DE03.04.2020,03.04.2020,b,100,10,1675.7,39.2,NA
Germany,DE03.04.2020,03.04.2020,f,0,10,577.2,0,NA
Germany,DE03.04.2020,03.04.2020,f,10,10,1310.9,0,NA
Germany,DE03.04.2020,03.04.2020,f,20,10,5242.3,0,NA
Germany,DE03.04.2020,03.04.2020,f,30,10,7905.4,0.1,NA
Germany,DE03.04.2020,03.04.2020,f,40,10,6440.6,0.8,NA
Germany,DE03.04.2020,03.04.2020,f,50,10,7790.5,8.2,NA
Germany,DE03.04.2020,03.04.2020,f,60,10,5173.7,25.1,NA
Germany,DE03.04.2020,03.04.2020,f,70,10,1551.3,60.2,NA
Germany,DE03.04.2020,03.04.2020,f,80,10,596.9,201.6,NA
Germany,DE03.04.2020,03.04.2020,f,90,10,978.4,10.4,NA
Germany,DE03.04.2020,03.04.2020,f,100,10,1227.7,47.7,NA
Germany,DE03.04.2020,03.04.2020,m,0,10,660.9,0,NA
Germany,DE03.04.2020,03.04.2020,m,10,10,1370.9,0.1,NA
Germany,DE03.04.2020,03.04.2020,m,20,10,5035.6,0.6,NA
Germany,DE03.04.2020,03.04.2020,m,30,10,7658,2.2,NA
Germany,DE03.04.2020,03.04.2020,m,40,10,6794,8.7,NA
Germany,DE03.04.2020,03.04.2020,m,50,10,8404.7,34.5,NA
Germany,DE03.04.2020,03.04.2020,m,60,10,5841.6,64.2,NA
Germany,DE03.04.2020,03.04.2020,m,70,10,2429.4,180.5,NA
Germany,DE03.04.2020,03.04.2020,m,80,10,1152.6,310.9,NA
Germany,DE03.04.2020,03.04.2020,m,90,10,851.1,33.7,NA
Germany,DE03.04.2020,03.04.2020,m,100,10,272.3,27.5,NA
Germany,DE04.04.2020,04.04.2020,b,0,10,1346.6,NA,NA
Germany,DE04.04.2020,04.04.2020,b,10,10,2878.9,NA,NA
Germany,DE04.04.2020,04.04.2020,b,20,10,10952.3,NA,NA
Germany,DE04.04.2020,04.04.2020,b,30,10,16516.6,NA,NA
Germany,DE04.04.2020,04.04.2020,b,40,10,14055.5,NA,NA
Germany,DE04.04.2020,04.04.2020,b,50,10,17367.1,NA,NA
Germany,DE04.04.2020,04.04.2020,b,60,10,12003.2,NA,NA
Germany,DE04.04.2020,04.04.2020,b,70,10,4282.8,NA,NA
Germany,DE04.04.2020,04.04.2020,b,80,10,1838.3,NA,NA
Germany,DE04.04.2020,04.04.2020,b,90,10,2291.3,NA,NA
Germany,DE04.04.2020,04.04.2020,b,100,10,1781.4,NA,NA
Germany,DE25.03.2020,25.03.2020,b,0,10,560.4,0,NA
Germany,DE25.03.2020,25.03.2020,b,10,10,1307.5,0,NA
Germany,DE25.03.2020,25.03.2020,b,20,10,4981.1,0,NA
Germany,DE25.03.2020,25.03.2020,b,30,10,7218.4,0,NA
Germany,DE25.03.2020,25.03.2020,b,40,10,6308.7,0.7,NA
Germany,DE25.03.2020,25.03.2020,b,50,10,8620.9,10.3,NA
Germany,DE25.03.2020,25.03.2020,b,60,10,5113.1,31.9,NA
Germany,DE25.03.2020,25.03.2020,b,70,10,886.9,15.1,NA
Germany,DE25.03.2020,25.03.2020,b,80,10,189,2.3,NA
Germany,DE25.03.2020,25.03.2020,b,90,10,307.5,7.1,NA
Germany,DE25.03.2020,25.03.2020,b,100,10,805.5,139.6,NA
Germany,DE29.03.2020,29.03.2020,b,0,10,895,0,NA
Germany,DE29.03.2020,29.03.2020,b,10,10,1898,0,NA
Germany,DE29.03.2020,29.03.2020,b,20,10,7017,1,NA
Germany,DE29.03.2020,29.03.2020,b,30,10,13908,0,NA
Germany,DE29.03.2020,29.03.2020,b,40,10,12374,5,NA
Germany,DE29.03.2020,29.03.2020,b,50,10,8104,15,NA
Germany,DE29.03.2020,29.03.2020,b,60,10,5755,26.1,NA
Germany,DE29.03.2020,29.03.2020,b,70,10,4525,89.2,NA
Germany,DE29.03.2020,29.03.2020,b,80,10,2351,208.5,NA
Germany,DE29.03.2020,29.03.2020,b,90,10,219.3,6.3,NA
Germany,DE29.03.2020,29.03.2020,b,100,10,251.7,35.8,NA
Germany,DE29.03.2020,29.03.2020,f,0,10,401,0,NA
Germany,DE29.03.2020,29.03.2020,f,10,10,931,0,NA
Germany,DE29.03.2020,29.03.2020,f,20,10,3495,1,NA
Germany,DE29.03.2020,29.03.2020,f,30,10,6851,0,NA
Germany,DE29.03.2020,29.03.2020,f,40,10,5855,1,NA
Germany,DE29.03.2020,29.03.2020,f,50,10,3550,3,NA
Germany,DE29.03.2020,29.03.2020,f,60,10,2429,6,NA
Germany,DE29.03.2020,29.03.2020,f,70,10,2106,20,NA
Germany,DE29.03.2020,29.03.2020,f,80,10,1251,81,NA
Germany,DE29.03.2020,29.03.2020,f,90,10,78.7,7.6,NA
Germany,DE29.03.2020,29.03.2020,f,100,10,181.3,12.4,NA
Germany,DE29.03.2020,29.03.2020,m,0,10,494,0,NA
Germany,DE29.03.2020,29.03.2020,m,10,10,967,0,NA
Germany,DE29.03.2020,29.03.2020,m,20,10,3522,0,NA
Germany,DE29.03.2020,29.03.2020,m,30,10,7057,0,NA
Germany,DE29.03.2020,29.03.2020,m,40,10,6520,4,NA
Germany,DE29.03.2020,29.03.2020,m,50,10,4554,12,NA
Germany,DE29.03.2020,29.03.2020,m,60,10,3326,20.1,NA
Germany,DE29.03.2020,29.03.2020,m,70,10,2419,69.3,NA
Germany,DE29.03.2020,29.03.2020,m,80,10,1100,126.5,NA
Germany,DE29.03.2020,29.03.2020,m,90,10,128.3,7,NA
Germany,DE29.03.2020,29.03.2020,m,100,10,82.7,17.1,NA
Germany,DE30.03.2020,30.03.2020,b,0,10,953.4,0,NA
Germany,DE30.03.2020,30.03.2020,b,10,10,2127,0.1,NA
Germany,DE30.03.2020,30.03.2020,b,20,10,8193.7,0.4,NA
Germany,DE30.03.2020,30.03.2020,b,30,10,12142.3,1.4,NA
Germany,DE30.03.2020,30.03.2020,b,40,10,10387.4,5.3,NA
Germany,DE30.03.2020,30.03.2020,b,50,10,13525.5,18.8,NA
Germany,DE30.03.2020,30.03.2020,b,60,10,8967.2,31,NA
Germany,DE30.03.2020,30.03.2020,b,70,10,2397.9,100,NA
Germany,DE30.03.2020,30.03.2020,b,80,10,776.4,242,NA
Germany,DE30.03.2020,30.03.2020,b,90,10,1083.1,8.7,NA
Germany,DE30.03.2020,30.03.2020,b,100,10,1358.9,45.3,NA
Germany,DE30.03.2020,30.03.2020,f,0,10,427.5,0,NA
Germany,DE30.03.2020,30.03.2020,f,10,10,1032.3,0,NA
Germany,DE30.03.2020,30.03.2020,f,20,10,4092.1,0,NA
Germany,DE30.03.2020,30.03.2020,f,30,10,5974.5,0.1,NA
Germany,DE30.03.2020,30.03.2020,f,40,10,4887.9,0.5,NA
Germany,DE30.03.2020,30.03.2020,f,50,10,6255.6,3.4,NA
Germany,DE30.03.2020,30.03.2020,f,60,10,4051.8,9,NA
Germany,DE30.03.2020,30.03.2020,f,70,10,948.2,21,NA
Germany,DE30.03.2020,30.03.2020,f,80,10,279.2,92,NA
Germany,DE30.03.2020,30.03.2020,f,90,10,490.7,17.2,NA
Germany,DE30.03.2020,30.03.2020,f,100,10,930.1,7.8,NA
Germany,DE30.03.2020,30.03.2020,m,0,10,520.6,0.2,NA
Germany,DE30.03.2020,30.03.2020,m,10,10,1077.8,0.4,NA
Germany,DE30.03.2020,30.03.2020,m,20,10,4031,1.1,NA
Germany,DE30.03.2020,30.03.2020,m,30,10,6197.8,2.3,NA
Germany,DE30.03.2020,30.03.2020,m,40,10,5567.6,5.1,NA
Germany,DE30.03.2020,30.03.2020,m,50,10,6993.1,12.8,NA
Germany,DE30.03.2020,30.03.2020,m,60,10,4651.6,22,NA
Germany,DE30.03.2020,30.03.2020,m,70,10,1648.4,79,NA
Germany,DE30.03.2020,30.03.2020,m,80,10,694.7,150,NA
Germany,DE30.03.2020,30.03.2020,m,90,10,566,18.9,NA
Germany,DE30.03.2020,30.03.2020,m,100,10,239.3,10.1,NA
Italy,ITbol02.04.2020,02.04.2020,b,0,10,694.1,0,NA
Italy,ITbol02.04.2020,02.04.2020,b,10,10,932.5,0,NA
Italy,ITbol02.04.2020,02.04.2020,b,20,10,453.7,6,NA
Italy,ITbol02.04.2020,02.04.2020,b,30,10,7478.3,29,NA
Italy,ITbol02.04.2020,02.04.2020,b,40,10,13723.5,110,NA
Italy,ITbol02.04.2020,02.04.2020,b,50,10,21009.5,479.1,NA
Italy,ITbol02.04.2020,02.04.2020,b,60,10,18118.7,1448.2,NA
Italy,ITbol02.04.2020,02.04.2020,b,70,10,19269.6,4196.7,NA
Italy,ITbol02.04.2020,02.04.2020,b,80,10,16278.7,5029.8,NA
Italy,ITbol02.04.2020,02.04.2020,b,90,10,2829.1,657.9,NA
Italy,ITbol02.04.2020,02.04.2020,b,100,10,1534.1,593.3,NA
Italy,ITbol02.04.2020,02.04.2020,f,0,10,307.5,0,NA
Italy,ITbol02.04.2020,02.04.2020,f,10,10,454.8,0,NA
Italy,ITbol02.04.2020,02.04.2020,f,20,10,2535.3,2,NA
Italy,ITbol02.04.2020,02.04.2020,f,30,10,3891.6,7,NA
Italy,ITbol02.04.2020,02.04.2020,f,40,10,7142.1,29,NA
Italy,ITbol02.04.2020,02.04.2020,f,50,10,9722.5,100,NA
Italy,ITbol02.04.2020,02.04.2020,f,60,10,6264.6,299.1,NA
Italy,ITbol02.04.2020,02.04.2020,f,70,10,6879.6,1041.3,NA
Italy,ITbol02.04.2020,02.04.2020,f,80,10,7657,1767.4,NA
Italy,ITbol02.04.2020,02.04.2020,f,90,10,1810.3,334.5,NA
Italy,ITbol02.04.2020,02.04.2020,f,100,10,1167.8,357.7,NA
Italy,ITbol02.04.2020,02.04.2020,m,0,10,381.6,0,NA
Italy,ITbol02.04.2020,02.04.2020,m,10,10,475.7,0,NA
Italy,ITbol02.04.2020,02.04.2020,m,20,10,1921.8,4,NA
Italy,ITbol02.04.2020,02.04.2020,m,30,10,3510.1,22,NA
Italy,ITbol02.04.2020,02.04.2020,m,40,10,6489.4,81,NA
Italy,ITbol02.04.2020,02.04.2020,m,50,10,11165.2,377,NA
Italy,ITbol02.04.2020,02.04.2020,m,60,10,11778.1,1144.1,NA
Italy,ITbol02.04.2020,02.04.2020,m,70,10,12298.8,3146.4,NA
Italy,ITbol02.04.2020,02.04.2020,m,80,10,8565.4,3259.4,NA
Italy,ITbol02.04.2020,02.04.2020,m,90,10,1081.9,382.5,NA
Italy,ITbol02.04.2020,02.04.2020,m,100,10,294.1,175.6,NA
Italy,ITbol06.04.2020,06.04.2020,b,0,10,832.2,1,NA
Italy,ITbol06.04.2020,06.04.2020,b,10,10,1220.7,0,NA
Italy,ITbol06.04.2020,06.04.2020,b,20,10,5670,7,NA
Italy,ITbol06.04.2020,06.04.2020,b,30,10,8992.6,34,NA
Italy,ITbol06.04.2020,06.04.2020,b,40,10,16224.8,136,NA
Italy,ITbol06.04.2020,06.04.2020,b,50,10,24354.2,567,NA
Italy,ITbol06.04.2020,06.04.2020,b,60,10,20434.7,1724.1,NA
Italy,ITbol06.04.2020,06.04.2020,b,70,10,21643.4,4909.3,NA
Italy,ITbol06.04.2020,06.04.2020,b,80,10,19465.4,5956.4,NA
Italy,ITbol06.04.2020,06.04.2020,b,90,10,3881.2,828.1,NA
Italy,ITbol06.04.2020,06.04.2020,b,100,10,1807.8,697,NA
Italy,ITbol06.04.2020,06.04.2020,f,0,10,375.6,1,NA
Italy,ITbol06.04.2020,06.04.2020,f,10,10,596.9,0,NA
Italy,ITbol06.04.2020,06.04.2020,f,20,10,3185.7,3,NA
Italy,ITbol06.04.2020,06.04.2020,f,30,10,4787.1,10,NA
Italy,ITbol06.04.2020,06.04.2020,f,40,10,8713.9,34,NA
Italy,ITbol06.04.2020,06.04.2020,f,50,10,11625.2,118,NA
Italy,ITbol06.04.2020,06.04.2020,f,60,10,7316.8,372,NA
Italy,ITbol06.04.2020,06.04.2020,f,70,10,8001.8,1244,NA
Italy,ITbol06.04.2020,06.04.2020,f,80,10,9539.1,2157,NA
Italy,ITbol06.04.2020,06.04.2020,f,90,10,2597,426.2,NA
Italy,ITbol06.04.2020,06.04.2020,f,100,10,1433,427.8,NA
Italy,ITbol06.04.2020,06.04.2020,m,0,10,450.6,0,NA
Italy,ITbol06.04.2020,06.04.2020,m,10,10,621.8,0,NA
Italy,ITbol06.04.2020,06.04.2020,m,20,10,2429.2,4,NA
Italy,ITbol06.04.2020,06.04.2020,m,30,10,4163.4,24,NA
Italy,ITbol06.04.2020,06.04.2020,m,40,10,7453.7,102,NA
Italy,ITbol06.04.2020,06.04.2020,m,50,10,12664.5,447,NA
Italy,ITbol06.04.2020,06.04.2020,m,60,10,13074,1349.1,NA
Italy,ITbol06.04.2020,06.04.2020,m,70,10,13598.7,3657.4,NA
Italy,ITbol06.04.2020,06.04.2020,m,80,10,9880.9,3793.4,NA
Italy,ITbol06.04.2020,06.04.2020,m,90,10,1330.4,473.2,NA
Italy,ITbol06.04.2020,06.04.2020,m,100,10,322.8,196.9,NA
Italy,ITbol09.03.2020,09.03.2020,b,0,10,44.7,0,NA
Italy,ITbol09.03.2020,09.03.2020,b,10,10,88.3,0,NA
Italy,ITbol09.03.2020,09.03.2020,b,20,10,307.7,0,NA
