Country,Region,Code,Date,Sex,Age,AgeInt,Metric,Measure,Value,Short
Belgium,All,BE07.03.2020,07.03.2020,b,45,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,b,65,10,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,b,75,10,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,b,85,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,b,UNK,NA,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,0,10,Count,Measure,4,BE
Belgium,All,BE07.03.2020,07.03.2020,f,10,10,Count,Measure,22,BE
Belgium,All,BE07.03.2020,07.03.2020,f,20,10,Count,Measure,19,BE
Belgium,All,BE07.03.2020,07.03.2020,f,30,10,Count,Measure,22,BE
Belgium,All,BE07.03.2020,07.03.2020,f,40,10,Count,Measure,44,BE
Belgium,All,BE07.03.2020,07.03.2020,f,50,10,Count,Measure,26,BE
Belgium,All,BE07.03.2020,07.03.2020,f,60,10,Count,Measure,12,BE
Belgium,All,BE07.03.2020,07.03.2020,f,70,10,Count,Measure,7,BE
Belgium,All,BE07.03.2020,07.03.2020,f,80,10,Count,Measure,3,BE
Belgium,All,BE07.03.2020,07.03.2020,f,90,15,Count,Measure,2,BE
Belgium,All,BE07.03.2020,07.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,0,25,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,25,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,45,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,65,10,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,75,10,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,85,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,0,10,Count,Measure,5,BE
Belgium,All,BE07.03.2020,07.03.2020,m,10,10,Count,Measure,22,BE
Belgium,All,BE07.03.2020,07.03.2020,m,20,10,Count,Measure,25,BE
Belgium,All,BE07.03.2020,07.03.2020,m,30,10,Count,Measure,16,BE
Belgium,All,BE07.03.2020,07.03.2020,m,40,10,Count,Measure,44,BE
Belgium,All,BE07.03.2020,07.03.2020,m,50,10,Count,Measure,37,BE
Belgium,All,BE07.03.2020,07.03.2020,m,60,10,Count,Measure,12,BE
Belgium,All,BE07.03.2020,07.03.2020,m,70,10,Count,Measure,14,BE
Belgium,All,BE07.03.2020,07.03.2020,m,80,10,Count,Measure,2,BE
Belgium,All,BE07.03.2020,07.03.2020,m,90,15,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,UNK,NA,Count,Measure,1,BE
Belgium,All,BE07.03.2020,07.03.2020,m,0,25,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,25,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,45,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,65,10,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,75,10,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,85,20,Count,Measure,0,BE
Belgium,All,BE07.03.2020,07.03.2020,m,UNK,NA,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,b,0,10,Count,Measure,9,BE
Belgium,All,BE08.03.2020,08.03.2020,b,10,10,Count,Measure,49,BE
Belgium,All,BE08.03.2020,08.03.2020,b,20,10,Count,Measure,50,BE
Belgium,All,BE08.03.2020,08.03.2020,b,30,10,Count,Measure,45,BE
Belgium,All,BE08.03.2020,08.03.2020,b,40,10,Count,Measure,98,BE
Belgium,All,BE08.03.2020,08.03.2020,b,50,10,Count,Measure,79,BE
Belgium,All,BE08.03.2020,08.03.2020,b,60,10,Count,Measure,33,BE
Belgium,All,BE08.03.2020,08.03.2020,b,70,10,Count,Measure,28,BE
Belgium,All,BE08.03.2020,08.03.2020,b,80,10,Count,Measure,7,BE
Belgium,All,BE08.03.2020,08.03.2020,b,90,15,Count,Measure,3,BE
Belgium,All,BE08.03.2020,08.03.2020,b,UNK,NA,Count,Measure,2,BE
Belgium,All,BE08.03.2020,08.03.2020,b,0,25,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,b,25,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,b,45,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,b,65,10,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,b,75,10,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,b,85,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,b,UNK,NA,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,0,10,Count,Measure,4,BE
Belgium,All,BE08.03.2020,08.03.2020,f,10,10,Count,Measure,24,BE
Belgium,All,BE08.03.2020,08.03.2020,f,20,10,Count,Measure,23,BE
Belgium,All,BE08.03.2020,08.03.2020,f,30,10,Count,Measure,26,BE
Belgium,All,BE08.03.2020,08.03.2020,f,40,10,Count,Measure,53,BE
Belgium,All,BE08.03.2020,08.03.2020,f,50,10,Count,Measure,31,BE
Belgium,All,BE08.03.2020,08.03.2020,f,60,10,Count,Measure,14,BE
Belgium,All,BE08.03.2020,08.03.2020,f,70,10,Count,Measure,10,BE
Belgium,All,BE08.03.2020,08.03.2020,f,80,10,Count,Measure,3,BE
Belgium,All,BE08.03.2020,08.03.2020,f,90,15,Count,Measure,2,BE
Belgium,All,BE08.03.2020,08.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,0,25,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,25,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,45,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,65,10,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,75,10,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,85,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,m,0,10,Count,Measure,5,BE
Belgium,All,BE08.03.2020,08.03.2020,m,10,10,Count,Measure,25,BE
Belgium,All,BE08.03.2020,08.03.2020,m,20,10,Count,Measure,27,BE
Belgium,All,BE08.03.2020,08.03.2020,m,30,10,Count,Measure,19,BE
Belgium,All,BE08.03.2020,08.03.2020,m,40,10,Count,Measure,45,BE
Belgium,All,BE08.03.2020,08.03.2020,m,50,10,Count,Measure,48,BE
Belgium,All,BE08.03.2020,08.03.2020,m,60,10,Count,Measure,19,BE
Belgium,All,BE08.03.2020,08.03.2020,m,70,10,Count,Measure,18,BE
Belgium,All,BE08.03.2020,08.03.2020,m,80,10,Count,Measure,4,BE
Belgium,All,BE08.03.2020,08.03.2020,m,90,15,Count,Measure,1,BE
Belgium,All,BE08.03.2020,08.03.2020,m,UNK,NA,Count,Measure,1,BE
Belgium,All,BE08.03.2020,08.03.2020,m,0,25,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,m,25,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,m,45,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,m,65,10,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,m,75,10,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,m,85,20,Count,Measure,0,BE
Belgium,All,BE08.03.2020,08.03.2020,m,UNK,NA,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,b,0,10,Count,Measure,11,BE
Belgium,All,BE09.03.2020,09.03.2020,b,10,10,Count,Measure,53,BE
Belgium,All,BE09.03.2020,09.03.2020,b,20,10,Count,Measure,59,BE
Belgium,All,BE09.03.2020,09.03.2020,b,30,10,Count,Measure,55,BE
Belgium,All,BE09.03.2020,09.03.2020,b,40,10,Count,Measure,132,BE
Belgium,All,BE09.03.2020,09.03.2020,b,50,10,Count,Measure,95,BE
Belgium,All,BE09.03.2020,09.03.2020,b,60,10,Count,Measure,43,BE
Belgium,All,BE09.03.2020,09.03.2020,b,70,10,Count,Measure,30,BE
Belgium,All,BE09.03.2020,09.03.2020,b,80,10,Count,Measure,13,BE
Belgium,All,BE09.03.2020,09.03.2020,b,90,15,Count,Measure,4,BE
Belgium,All,BE09.03.2020,09.03.2020,b,UNK,NA,Count,Measure,2,BE
Belgium,All,BE09.03.2020,09.03.2020,b,0,25,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,b,25,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,b,45,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,b,65,10,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,b,75,10,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,b,85,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,b,UNK,NA,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,0,10,Count,Measure,6,BE
Belgium,All,BE09.03.2020,09.03.2020,f,10,10,Count,Measure,27,BE
Belgium,All,BE09.03.2020,09.03.2020,f,20,10,Count,Measure,27,BE
Belgium,All,BE09.03.2020,09.03.2020,f,30,10,Count,Measure,29,BE
Belgium,All,BE09.03.2020,09.03.2020,f,40,10,Count,Measure,71,BE
Belgium,All,BE09.03.2020,09.03.2020,f,50,10,Count,Measure,40,BE
Belgium,All,BE09.03.2020,09.03.2020,f,60,10,Count,Measure,17,BE
Belgium,All,BE09.03.2020,09.03.2020,f,70,10,Count,Measure,10,BE
Belgium,All,BE09.03.2020,09.03.2020,f,80,10,Count,Measure,6,BE
Belgium,All,BE09.03.2020,09.03.2020,f,90,15,Count,Measure,3,BE
Belgium,All,BE09.03.2020,09.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,0,25,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,25,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,45,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,65,10,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,75,10,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,85,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,m,0,10,Count,Measure,5,BE
Belgium,All,BE09.03.2020,09.03.2020,m,10,10,Count,Measure,26,BE
Belgium,All,BE09.03.2020,09.03.2020,m,20,10,Count,Measure,32,BE
Belgium,All,BE09.03.2020,09.03.2020,m,30,10,Count,Measure,26,BE
Belgium,All,BE09.03.2020,09.03.2020,m,40,10,Count,Measure,61,BE
Belgium,All,BE09.03.2020,09.03.2020,m,50,10,Count,Measure,55,BE
Belgium,All,BE09.03.2020,09.03.2020,m,60,10,Count,Measure,26,BE
Belgium,All,BE09.03.2020,09.03.2020,m,70,10,Count,Measure,20,BE
Belgium,All,BE09.03.2020,09.03.2020,m,80,10,Count,Measure,7,BE
Belgium,All,BE09.03.2020,09.03.2020,m,90,15,Count,Measure,1,BE
Belgium,All,BE09.03.2020,09.03.2020,m,UNK,NA,Count,Measure,1,BE
Belgium,All,BE09.03.2020,09.03.2020,m,0,25,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,m,25,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,m,45,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,m,65,10,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,m,75,10,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,m,85,20,Count,Measure,0,BE
Belgium,All,BE09.03.2020,09.03.2020,m,UNK,NA,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,b,0,10,Count,Measure,12,BE
Belgium,All,BE10.03.2020,10.03.2020,b,10,10,Count,Measure,58,BE
Belgium,All,BE10.03.2020,10.03.2020,b,20,10,Count,Measure,66,BE
Belgium,All,BE10.03.2020,10.03.2020,b,30,10,Count,Measure,75,BE
Belgium,All,BE10.03.2020,10.03.2020,b,40,10,Count,Measure,153,BE
Belgium,All,BE10.03.2020,10.03.2020,b,50,10,Count,Measure,117,BE
Belgium,All,BE10.03.2020,10.03.2020,b,60,10,Count,Measure,54,BE
Belgium,All,BE10.03.2020,10.03.2020,b,70,10,Count,Measure,39,BE
Belgium,All,BE10.03.2020,10.03.2020,b,80,10,Count,Measure,15,BE
Belgium,All,BE10.03.2020,10.03.2020,b,90,15,Count,Measure,5,BE
Belgium,All,BE10.03.2020,10.03.2020,b,UNK,NA,Count,Measure,2,BE
Belgium,All,BE10.03.2020,10.03.2020,b,0,25,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,b,25,20,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,b,45,20,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,b,65,10,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,b,75,10,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,b,85,20,Count,Measure,1,BE
Belgium,All,BE10.03.2020,10.03.2020,b,UNK,NA,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,f,0,10,Count,Measure,7,BE
Belgium,All,BE10.03.2020,10.03.2020,f,10,10,Count,Measure,28,BE
Belgium,All,BE10.03.2020,10.03.2020,f,20,10,Count,Measure,29,BE
Belgium,All,BE10.03.2020,10.03.2020,f,30,10,Count,Measure,44,BE
Belgium,All,BE10.03.2020,10.03.2020,f,40,10,Count,Measure,80,BE
Belgium,All,BE10.03.2020,10.03.2020,f,50,10,Count,Measure,46,BE
Belgium,All,BE10.03.2020,10.03.2020,f,60,10,Count,Measure,23,BE
Belgium,All,BE10.03.2020,10.03.2020,f,70,10,Count,Measure,14,BE
Belgium,All,BE10.03.2020,10.03.2020,f,80,10,Count,Measure,6,BE
Belgium,All,BE10.03.2020,10.03.2020,f,90,15,Count,Measure,4,BE
Belgium,All,BE10.03.2020,10.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,f,0,25,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,f,25,20,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,f,45,20,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,f,65,10,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,f,75,10,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,f,85,20,Count,Measure,1,BE
Belgium,All,BE10.03.2020,10.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,m,0,10,Count,Measure,5,BE
Belgium,All,BE10.03.2020,10.03.2020,m,10,10,Count,Measure,30,BE
Belgium,All,BE10.03.2020,10.03.2020,m,20,10,Count,Measure,37,BE
Belgium,All,BE10.03.2020,10.03.2020,m,30,10,Count,Measure,31,BE
Belgium,All,BE10.03.2020,10.03.2020,m,40,10,Count,Measure,73,BE
Belgium,All,BE10.03.2020,10.03.2020,m,50,10,Count,Measure,71,BE
Belgium,All,BE10.03.2020,10.03.2020,m,60,10,Count,Measure,31,BE
Belgium,All,BE10.03.2020,10.03.2020,m,70,10,Count,Measure,25,BE
Belgium,All,BE10.03.2020,10.03.2020,m,80,10,Count,Measure,9,BE
Belgium,All,BE10.03.2020,10.03.2020,m,90,15,Count,Measure,1,BE
Belgium,All,BE10.03.2020,10.03.2020,m,UNK,NA,Count,Measure,1,BE
Belgium,All,BE10.03.2020,10.03.2020,m,0,25,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,m,25,20,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,m,45,20,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,m,65,10,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,m,75,10,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,m,85,20,Count,Measure,0,BE
Belgium,All,BE10.03.2020,10.03.2020,m,UNK,NA,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,b,0,10,Count,Measure,16,BE
Belgium,All,BE11.03.2020,11.03.2020,b,10,10,Count,Measure,67,BE
Belgium,All,BE11.03.2020,11.03.2020,b,20,10,Count,Measure,83,BE
Belgium,All,BE11.03.2020,11.03.2020,b,30,10,Count,Measure,101,BE
Belgium,All,BE11.03.2020,11.03.2020,b,40,10,Count,Measure,186,BE
Belgium,All,BE11.03.2020,11.03.2020,b,50,10,Count,Measure,152,BE
Belgium,All,BE11.03.2020,11.03.2020,b,60,10,Count,Measure,69,BE
Belgium,All,BE11.03.2020,11.03.2020,b,70,10,Count,Measure,47,BE
Belgium,All,BE11.03.2020,11.03.2020,b,80,10,Count,Measure,26,BE
Belgium,All,BE11.03.2020,11.03.2020,b,90,15,Count,Measure,15,BE
Belgium,All,BE11.03.2020,11.03.2020,b,UNK,NA,Count,Measure,4,BE
Belgium,All,BE11.03.2020,11.03.2020,b,0,25,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,b,25,20,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,b,45,20,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,b,65,10,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,b,75,10,Count,Measure,1,BE
Belgium,All,BE11.03.2020,11.03.2020,b,85,20,Count,Measure,3,BE
Belgium,All,BE11.03.2020,11.03.2020,b,UNK,NA,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,f,0,10,Count,Measure,8,BE
Belgium,All,BE11.03.2020,11.03.2020,f,10,10,Count,Measure,33,BE
Belgium,All,BE11.03.2020,11.03.2020,f,20,10,Count,Measure,38,BE
Belgium,All,BE11.03.2020,11.03.2020,f,30,10,Count,Measure,58,BE
Belgium,All,BE11.03.2020,11.03.2020,f,40,10,Count,Measure,91,BE
Belgium,All,BE11.03.2020,11.03.2020,f,50,10,Count,Measure,64,BE
Belgium,All,BE11.03.2020,11.03.2020,f,60,10,Count,Measure,27,BE
Belgium,All,BE11.03.2020,11.03.2020,f,70,10,Count,Measure,17,BE
Belgium,All,BE11.03.2020,11.03.2020,f,80,10,Count,Measure,13,BE
Belgium,All,BE11.03.2020,11.03.2020,f,90,15,Count,Measure,9,BE
Belgium,All,BE11.03.2020,11.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,f,0,25,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,f,25,20,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,f,45,20,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,f,65,10,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,f,75,10,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,f,85,20,Count,Measure,3,BE
Belgium,All,BE11.03.2020,11.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,m,0,10,Count,Measure,8,BE
Belgium,All,BE11.03.2020,11.03.2020,m,10,10,Count,Measure,34,BE
Belgium,All,BE11.03.2020,11.03.2020,m,20,10,Count,Measure,45,BE
Belgium,All,BE11.03.2020,11.03.2020,m,30,10,Count,Measure,43,BE
Belgium,All,BE11.03.2020,11.03.2020,m,40,10,Count,Measure,95,BE
Belgium,All,BE11.03.2020,11.03.2020,m,50,10,Count,Measure,88,BE
Belgium,All,BE11.03.2020,11.03.2020,m,60,10,Count,Measure,42,BE
Belgium,All,BE11.03.2020,11.03.2020,m,70,10,Count,Measure,30,BE
Belgium,All,BE11.03.2020,11.03.2020,m,80,10,Count,Measure,13,BE
Belgium,All,BE11.03.2020,11.03.2020,m,90,15,Count,Measure,6,BE
Belgium,All,BE11.03.2020,11.03.2020,m,UNK,NA,Count,Measure,3,BE
Belgium,All,BE11.03.2020,11.03.2020,m,0,25,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,m,25,20,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,m,45,20,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,m,65,10,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,m,75,10,Count,Measure,1,BE
Belgium,All,BE11.03.2020,11.03.2020,m,85,20,Count,Measure,0,BE
Belgium,All,BE11.03.2020,11.03.2020,m,UNK,NA,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,b,0,10,Count,Measure,21,BE
Belgium,All,BE12.03.2020,12.03.2020,b,10,10,Count,Measure,74,BE
Belgium,All,BE12.03.2020,12.03.2020,b,20,10,Count,Measure,110,BE
Belgium,All,BE12.03.2020,12.03.2020,b,30,10,Count,Measure,136,BE
Belgium,All,BE12.03.2020,12.03.2020,b,40,10,Count,Measure,233,BE
Belgium,All,BE12.03.2020,12.03.2020,b,50,10,Count,Measure,192,BE
Belgium,All,BE12.03.2020,12.03.2020,b,60,10,Count,Measure,94,BE
Belgium,All,BE12.03.2020,12.03.2020,b,70,10,Count,Measure,75,BE
Belgium,All,BE12.03.2020,12.03.2020,b,80,10,Count,Measure,48,BE
Belgium,All,BE12.03.2020,12.03.2020,b,90,15,Count,Measure,23,BE
Belgium,All,BE12.03.2020,12.03.2020,b,UNK,NA,Count,Measure,7,BE
Belgium,All,BE12.03.2020,12.03.2020,b,0,25,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,b,25,20,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,b,45,20,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,b,65,10,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,b,75,10,Count,Measure,2,BE
Belgium,All,BE12.03.2020,12.03.2020,b,85,20,Count,Measure,3,BE
Belgium,All,BE12.03.2020,12.03.2020,b,UNK,NA,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,f,0,10,Count,Measure,11,BE
Belgium,All,BE12.03.2020,12.03.2020,f,10,10,Count,Measure,35,BE
Belgium,All,BE12.03.2020,12.03.2020,f,20,10,Count,Measure,52,BE
Belgium,All,BE12.03.2020,12.03.2020,f,30,10,Count,Measure,81,BE
Belgium,All,BE12.03.2020,12.03.2020,f,40,10,Count,Measure,116,BE
Belgium,All,BE12.03.2020,12.03.2020,f,50,10,Count,Measure,85,BE
Belgium,All,BE12.03.2020,12.03.2020,f,60,10,Count,Measure,42,BE
Belgium,All,BE12.03.2020,12.03.2020,f,70,10,Count,Measure,26,BE
Belgium,All,BE12.03.2020,12.03.2020,f,80,10,Count,Measure,19,BE
Belgium,All,BE12.03.2020,12.03.2020,f,90,15,Count,Measure,10,BE
Belgium,All,BE12.03.2020,12.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,f,0,25,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,f,25,20,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,f,45,20,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,f,65,10,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,f,75,10,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,f,85,20,Count,Measure,3,BE
Belgium,All,BE12.03.2020,12.03.2020,f,UNK,NA,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,m,0,10,Count,Measure,10,BE
Belgium,All,BE12.03.2020,12.03.2020,m,10,10,Count,Measure,39,BE
Belgium,All,BE12.03.2020,12.03.2020,m,20,10,Count,Measure,58,BE
Belgium,All,BE12.03.2020,12.03.2020,m,30,10,Count,Measure,55,BE
Belgium,All,BE12.03.2020,12.03.2020,m,40,10,Count,Measure,117,BE
Belgium,All,BE12.03.2020,12.03.2020,m,50,10,Count,Measure,107,BE
Belgium,All,BE12.03.2020,12.03.2020,m,60,10,Count,Measure,52,BE
Belgium,All,BE12.03.2020,12.03.2020,m,70,10,Count,Measure,49,BE
Belgium,All,BE12.03.2020,12.03.2020,m,80,10,Count,Measure,29,BE
Belgium,All,BE12.03.2020,12.03.2020,m,90,15,Count,Measure,13,BE
Belgium,All,BE12.03.2020,12.03.2020,m,UNK,NA,Count,Measure,6,BE
Belgium,All,BE12.03.2020,12.03.2020,m,0,25,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,m,25,20,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,m,45,20,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,m,65,10,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,m,75,10,Count,Measure,2,BE
Belgium,All,BE12.03.2020,12.03.2020,m,85,20,Count,Measure,0,BE
Belgium,All,BE12.03.2020,12.03.2020,m,UNK,NA,Count,Measure,0,BE
Belgium,All,BE13.03.2020,13.03.2020,b,0,10,Count,Measure,27,BE
Belgium,All,BE13.03.2020,13.03.2020,b,10,10,Count,Measure,79,BE
Belgium,All,BE13.03.2020,13.03.2020,b,20,10,Count,Measure,155,BE
Belgium,All,BE13.03.2020,13.03.2020,b,30,10,Count,Measure,197,BE
Belgium,All,BE13.03.2020,13.03.2020,b,40,10,Count,Measure,309,BE
Belgium,All,BE13.03.2020,13.03.2020,b,50,10,Count,Measure,247,BE
Belgium,All,BE13.03.2020,13.03.2020,b,60,10,Count,Measure,126,BE
Belgium,All,BE13.03.2020,13.03.2020,b,70,10,Count,Measure,101,BE
Belgium,All,BE13.03.2020,13.03.2020,b,80,10,Count,Measure,72,BE
Belgium,All,BE13.03.2020,13.03.2020,b,90,15,Count,Measure,30,BE
Belgium,All,BE13.03.2020,13.03.2020,b,UNK,NA,Count,Measure,8,BE
Belgium,All,BE13.03.2020,13.03.2020,b,0,25,Count,Measure,0,BE
Belgium,All,BE13.03.2020,13.03.2020,b,25,20,Count,Measure,0,BE
Belgium,All,BE13.03.2020,13.03.2020,b,45,20,Count,Measure,0,BE
Belgium,All,BE13.03.2020,13.03.2020,b,65,10,Count,Measure,0,BE
Belgium,All,BE13.03.2020,13.03.2020,b,75,10,Count,Measure,4,BE
Belgium,All,BE13.03.2020,13.03.2020,b,85,20,Count,Measure,4,BE
Belgium,All,BE13.03.2020,13.03.2020,b,UNK,NA,Count,Measure,0,BE
Belgium,All,BE13.03.2020,13.03.2020,f,0,10,Count,Measure,13,BE
Belgium,All,BE13.03.2020,13.03.2020,f,10,10,Count,Measure,37,BE
Belgium,All,BE13.03.2020,13.03.2020,f,20,10,Count,Measure,78,BE
Belgium,All,BE13.03.2020,13.03.2020,f,30,10,Count,Measure,121,BE
Belgium,All,BE13.03.2020,13.03.2020,f,40,10,Count,Measure,164,BE
Belgium,All,BE13.03.2020,13.03.2020,f,50,10,Count,Measure,115,BE
Belgium,All,BE13.03.2020,13.03.2020,f,60,10,Count,Measure,57,BE
Belgium,All,BE13.03.2020,13.03.2020,f,70,10,Count,Measure,36,BE
